customer_message,support_response,customer_tweet_id,support_tweet_id
Call me on 9873388201. I have already spent a good part of my day taking to ur useless customer service and chatting. Not going to fill.,Unless the form is filled we wouldn't be able to offer any further insight in this case. Thanks for understanding. 2/2 ^AB,18413,18414
Call me on 9873388201. I have already spent a good part of my day taking to ur useless customer service and chatting. Not going to fill.,"For account security purposes you'd have to fill the form, for us to have a look into your issue and arrange a callback. 1/2 ^AB",18413,18415
Amazonプライム。年会費の引き落としが登録カードで不能であった場合、利用履歴にある他のカードで引き落としをする仕様になっている疑いあり。なんじゃ？この仕様。しかも利用者はそんな設定をした認識はないわけで。。とんでもないトラブル事案だと思うんだが、関係者の方はどう思うんだろ？,突然失礼いたします、公式サポートです。ご投稿の件につきましては、状況をお調べした上でご案内させていただきますので、誠に恐れ入りますが、リンクよりカスタマーサービスにお問い合わせください。 TN,18419,18417
連絡しましたよ。仕様だそうで。どういうつもりか存じませんが、かなり問題のある仕様だと思いますが。,当サイトのご利用に際しわかりづらい点があり、お手数をおかけいたしました。いただいた貴重なご意見は、真摯に受け止め、サービス向上に努めてまいります。 SM,18418,18420
また #詐欺 からショートメール来たよ。今度はアマゾンサポートセンター 0363847899,失礼いたします。ご存知かと存じますが、当サイトからSMSでメールをお送りすることはございません。アマゾンの名をかたるフィッシング行為が増えているようです。どうぞお気を付けくださいませ。 SM,18424,18422
はい^ ^すぐに架空請求だと分かりました。ありがとうございます。,とんでもないことでございます。今後も引き続きお気を付けください。TN,18423,18425
logistics dpt created ticket 24 hrs ago with no response as promised😢. Feeling so disappointed word was not kept ! #feeling unimportant,"Sorry about that! Can you reach us here again, please: ^CD",18677,18675
Amazon truck damaged my lawn my lawn .Love Amazon . So sad no one called me back today as promised! Why?,Please send us your details here: so we can look into this for you. ^LI,18679,18678
My brother had a delivery driver give his XBOX 1 S he ordered to one of my neighbors yesterday. Not it is gone.,We'd like to look into options. Please contact us by phone or chat here: ^RR,18682,18680
"I ordered an Alexa and it's stuck in customs. sends me an email to upload the KYC. However, the link doesn't work. #Help",here: &amp; we'll help you. 2/2^AH,18684,18683
"I ordered an Alexa and it's stuck in customs. sends me an email to upload the KYC. However, the link doesn't work. #Help",I understand your concern regarding the delivery of the package. Kindly reach out to us 1/2 ^AH,18684,18685
Looks like is experimenting with a new design. Experiencing flashes of it on my Safari.,I'm sorry but I'm unable to comprehend your issue. Can you please elaborate. ^SI,18687,18686
What do you mean prices are ever changing? Is a stock exchange? And how can you charge more than MRP? Should I sue you?,We'd like to have a look into this. Kindly report it here: and our team will assist further. ^AB,18689,18688
"This in unacceptable. You sell a book that has a MRP of Rs. 299 for Rs. 336 to me. Then, you drop the price to 302.",Pricing and offers are decision of the sellers. The constantly changing marketplace 1/2^HN,18691,18690
"am not seeing any update on my order since Sunday , kindly advice if it's still on time ?","provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^SY",18694,18693
"am not seeing any update on my order since Sunday , kindly advice if it's still on time ?","I understand your concern, kindly contact us here: &amp; we'll be glad to help you. Please don't 1/2 ^SY",18694,18695
Have sent the prouduct back .. and after a month ur complaining that the product sent is wrong ..,"I'm sorry, we never intended this. Please reply to the email here: and we'll get back to you. ^SI",18698,18696
U kindly refund the amount back .. I have sent back the product and I demand a refund for the same .never had such dissaponments wit amazon,We've emailed a correspondence to you. Kindly check it here: &amp; reply to it for further assistance.^SF,18697,18699
Do not make us helpless and kindly refund my amount ..,We've already sent a correspondence to your registered email ID. Please check it and reply us with your concerns. ^SC,18700,18701
It says wrong product has sent .. refund cannot be given ... u kindly ask ur courier guy n confirm me what was given to him ..,Kindly reply to the email that we've sent. We'll investigate this further. ^SG,18702,18703
"Order no 408-9297978-3842763"". Men's Polo (8907036565225_USTS1840_M_Apricot)"".#refund not recd..been 2 weeks","Please don't provide your order details, we consider it to be personal information. Our page is visible to public. (2/2)^RI",18705,18704
why is Videos option missing in the skills for Alexa in India? Not able to connect my fire TV.,"This feature, as of now isn't available. It will soon be available. Kindly stay tuned! ^HR",18709,18707
Also when will Amazon prime music be available for Indian users of Alexa?,"In order to stream music from Amazon Prime Music on the echo devices, the customer has to be an Amazon Prime member. 2/2^AR",18708,18710
How do I check if prime music is working on my echo device?,You can check this on Alexa app. ^SU,18712,18713
Also when will Amazon prime music be available for Indian users of Alexa?,Amazon Prime Music is one of the music streaming services available exclusively on echo devices starting 10/31. 1/2 ^AR,18708,18711
I don't know who is at fault. I ordered an elgato hd60s but received an empty box. There are 5 others in same sitch,Oh no! I'm sorry your package arrived empty! Was this order shipped by Amazon or a third-party seller? ^QJ,18716,18714
I am assuming it's by Amazon since I chose Amazon global priority shipping. this is the link to the product page.,Please reach out to us by phone here: ^RR,18715,18717
I contacted customer support by chat&amp;was told to wait for 72 hrs while investigating.:/ This has happened to others for over a week though,"Have you heard back about the investigation, yet? Please let us know! ^LB",18718,18719
Till now I have noticed it in a couple of episodes of mike and molly and also in 'the middle',Thanks for bringing this to our notice; we'll check and forward this internally for review. ^VN,18722,18720
"Seems like it's a random issue, checked just now mike and molly episodes are back",Awesome! Happy streaming ^MD,18721,18723
why are some episodes in the series showing as unavailable???,We'd like to look into this for you. Could you please let us know the name of the series and the episodes which shows as unavailable ? ^AS,18725,18724
"Hi , this is the third day in a row that I have received this message, I know Texas is big but seriously how hard is it to deliver 2 car stickers? My Prime membership is feeling pretty laughable at this point.","I am sorry to hear that, Aletta. What notifications do you get on the previous days the order was meant to be delivered? ^SM",18728,18726
The carrier is USPS.,"Thanks for confirming, Aletta! Please contact us here: either by phone or chat so that we can review at the order level. Over social media, we don't have the access needed. We'll be ready to help as soon as you contact. ^TM",18731,18732
"Funny!Yesterday prime account activation was rs499 , today 999 with 500 cash back into amazon pay . Creepy offer for intense user","Umm.. creepy, not sure. The offer was rolled out keeping in mind the benefit of our existing customers. Enjoy! ^AB",18894,18893
Yes.. not single call got regarding that since Saturday.. I want to return this products and never want to purchase again with amazon,I'm sorry about the hassle. Please drop in your details here: We'll look into it. ^SB,18897,18896
Yes.. we got after 1 week from estimated date and still waiting for installation,I'm sorry about the installation issues. Have you reported this to our team here: ^VN,18899,18898
.. worst kind of service giving to his customers.. I have a purchased a boss washing machine.. waiting so long ..🤔,we have missed on the estimated delivery date ? 2/2 ^SB,18901,18900
Dear my order #407-7208892-2195534 is suppose to deliver by 31 Oct 2017... Still not received...,I’m sorry about the issue you’re facing with delivery. Let us look into it. (1/3)^HR,18904,18903
I would like to know what action taken from your side regarding my issue apart from regret emails??,"We're working on it, Saurabh. We'll get in touch with you soon. ^JC",18909,18907
In the last four days U people are not able to arrange the pick up??? Is there any time limit for this to solve the issue???,"We've sent you a correspondence, kindly respond to that for further assistance. ^MN",18908,18910
Where you send correspondence ?? I did not get any correspondence.,"It has been sent to your registered email address, please check and revert. ^HN",18911,18912
I did not get any kindly resend.,please share your details here: and we'll check this for you. 2/2^HN,18913,18914
I did not get any kindly resend.,"You should have received an email from us. In case, you haven't received the email,1/2^HN",18913,18915
. In the last 5 working days u ppl not able to arrange pick up.I m waiting for return since 30 days.,Sorry about that! Could you kindly confirm if you have filled in the details with the link provided earlier? ^PB,18916,18917
Once again I submitted please check,Thank you for sharing the details. We're working on it and we'll get back to you soon with an update. ^SY,18920,18921
Is there any update??,"We've responded to you via email, Saurabh. Please reply to the email sent for more information. ^KS",18923,18924
Now which information left to give u???kindly read previous msg.,here: Kindly check and reply to our email for assistance. (2/2) ^MO,18925,18926
Now which information left to give u???kindly read previous msg.,We've escalated your issue and we're waiting for an update from our concern team. We've responded to you (1/2) ^MO,18925,18927
You people always escalated issue and for another 24 hours.kindly do something substantial.still issue is unresolved. such a poor service.,Our team is currently working on your issue and will be resolved at the earliest. (1/2)^AU,18929,18930
When will be the earliest?? 1 more month?,"I get your disappointment. As informed earlier, we've escalated the issue and will get back to you with an update soon. ^MO",18933,18935
When u will be get back with update???,I get you being upset. As mentioned earlier we will get back to you at the earliest possible. ^JS,18936,18937
You people always escalated issue and for another 24 hours.kindly do something substantial.still issue is unresolved. such a poor service.,"For further assistance, reply to the email that you received from us. (2/2)^AU",18929,18931
Once again I submitted please check,Thank you for confirming. Please be assured we'll get back to you at the earliest. ^PB,18920,18922
Amazon is unable to pick return request in last 25 days??,Apologies for the unpleasant experience. Kindly share your details here: and I'll contact you. ^GS,18941,18940
Disappointed with order# 407-5957878-5349150 Ordered through prime ID and paid Rs. 50 extra on prime. Still haven't received it.,Our Twitter page is visible to public. 3/3 ^SB,18945,18943
Disappointed with order# 407-5957878-5349150 Ordered through prime ID and paid Rs. 50 extra on prime. Still haven't received it.,Please don’t provide your order details as we consider them to be personal information. 2/3 ^SB,18945,18946
Disappointed with order# 407-5957878-5349150 Ordered through prime ID and paid Rs. 50 extra on prime. Still haven't received it.,We regret the inconvenience. Could you please let us know if we have missed on the estimated delivery date? 1/3 ^SB,18945,18947
Yes you missed it completely and made a blunder. Call me on 9140560819 for more understanding,"Please don't provide your account details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",18949,18950
Yes you missed it completely and made a blunder. Call me on 9140560819 for more understanding,I'm sorry for the delay in delivery. Please fill this form: and I’ll contact you at the earliest ^RW,18949,18951
Done this. What about resolution ??,Thank you for providing the details. We're working on it &amp; we'll get back to you soon with an appropriate resolution. ^SY,18952,18953
No resolution is provided yet. Contact number: 9140560819,Please don't provide your personal information. Our page is visible to the public. 2/2 ^SC,18954,18955
No resolution is provided yet. Contact number: 9140560819,We've sent the correspondence to your registered email ID. Kindly check and reply with your concerns. 1/2^SC,18954,18956
I need a proper compensation and full refund of my order. Contact me on 9140560819 for any other detail.,"Please don't provide your details, we consider it to be personal information. Our page is visible to the public. 2/2^SC",18957,18958
I need a proper compensation and full refund of my order. Contact me on 9140560819 for any other detail.,"As informed you earlier, please reply to our correspondence with your concerns and we'll get back. 1/2 ^SC",18957,18959
I want a proper resolution here...,Please reply to the email correspondence for a better insight. (2/2) ^SI,18960,18961
I want a proper resolution here...,"Due to restricted access to your amazon account through Twitter, we shall not be able to provide any update here. (1/2) ^SI",18960,18962
can you update me the status as its already 5 days over till date material not dispatched.,"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",18965,18963
Then how should I reach you for assistance,"You have reached out to us by tweeting. As we cannot check your order details here, kindly connect with our support team. ^RW",18964,18966
can you update me the status as its already 5 days over till date material not dispatched.,Request you to wait till estimate delivery date for an update. I'm positive that the order will be delivered accordingly. ^RW,18965,18967
"Can't change my new Email address with ! I'm repeatedly told: ""There was a problem with your Password""....","Hey, did you try and change your password first? Do you have access to the email address associated with your account? ^AS",18969,18968
"Will echo devices bought from US work in India, as ECHO has already been launched here ?",The second generation echo will work in India. ^AK,18972,18970
What is 2nd Generation? I have Amazon Echo from US ? Not the Echo Dot.,Please connect with us here: over phone so we could explain you the difference. ^HK,18971,18973
Provided my details hope I will get a resolution,and reply for further assistance. 2/2 ^SB,18975,18974
I have already tried that option so hopeing you could provide better option,Apologies for the ordeal Bhakti. Please share your details here: and I'll get back to you. ^HN,18978,18977
And secondly I would like to know if it was out of stock how I was able to place the order,Allow our support team to look into this. You can connect with us here: ^CB.,18981,18980
again acted as disappoiment and spoiler. This is 2nd time when delivery of order was confirmed on call and then it was canceled,I apologize for this. May I know if you've connected with our support team regarding this? ^SK,18985,18984
Provided my details hope I will get a resolution,We have sent a correspondence to your registered email id. Request you to check 1/2 ^SB,18975,18976
"Not Amazon customer service, that’s what’s down. Way down.",Sorry to hear that you feel this way. Please report it to an agent with access to your acc here:,19108,19110
: By what date will you publish the result of Amazon App Jackpot Contest which ended yesterday i.e 31st Oct 2017 ?,"Hi, you may check it here: ^RW",19114,19111
This contest commences from today.There was a similar contest whose last date was 31st oct 2017.,"Winners of the app jackpot will be announced on November 3, 2017. You can find the list here: ^SH",19112,19115
can u ready for return pick up i receive damage product,"You must have received a correspondence from our team, request you to check the same. ^SH",19118,19116
i know but i call all courier serviece they people cant home pick up so please arrange from your hand.,Kindly revert to our email correspondence with further query on this and we'll be happy to take it over from there. ^AB,19117,19119
I allready replied. I clearly say that please pick up from your hand.,Thank you for confirming that you've responded to our email. We'll definitely get back. Request you to wait till then. ^SK,19123,19122
I already call your linked courier service they all not ready for home pick up and some courier service cha rges is very high,"As informed earlier, request you to respond to the email you've received from our team for further assistance. ^SU",19125,19124
U people allready reply me and now say we cant access?,"If you have received an email from our team, I request you to please reply to it with your query and ^MP 1/2",19127,19126
Its very headache so please pick up from your hand. I dont pick up any charges for courier so please arrange from u.,We can't access your Amazon account over Twitter. Kindly share the needed information over the secure link shared. ^CB,19130,19129
Its not my issue for return pick up. U people not mention any where before purchase product otherwise i think about purchase this order.,"I understand that you're upset, Dharmesh. Could you confirm, submitting your details using the link shared earlier? ^MP",19132,19131
Third class teturn service so please make sure return product pick up.,We'd like to take a closer look into this. Please reach out to us here: and we'll check it for you.^AU,19136,19133
"For now please just tend to my new orders I just are those 300,000 pairs of gloves selling?",We can't see your orders from here unfortunately but if you use the link ^JJ sent we can help :) ^AS,19185,19183
is my parcel lost in transit I’ve never experienced a delay with delivery from you!!,"Hi, sorry to hear that, delays happen for unforeseen reasons, were you emailed with a reason for the delay?^AS",19191,19189
I’ve had one saying it will be late but no reason why,Sorry to hear that. We'll be happy to look into that for you. Please reach out to us here: ^RS,19190,19192
my amazon pay balance is 1125.35 but I am not able to use the whole amount. Plz help.,Sorry for the trouble using Amazon Pay Balance. Kindly report this to our support team here: ^AR,19195,19193
"thnx, matter resolved.",Glad the issue was resolved. Thank you for keeping us posted. ^SB,19194,19196
problem not resolved yet...high time now,Please fill in your details using the link: and I'll get in touch with you soon. ^AK (2/2),19199,19197
filled once already...,Request you to reply to the email correspondence which we have sent to your registered email id. We'll look into it. ^SB,19198,19200
no email received...wic email you sent it on,Kindly check the mailbox of you registered email id. You'll find an email correspondence from us. ^ZH,19201,19202
pl do...i am already fed up with the service...considering returning the order.,I can understand it would be worrisome. Please be assured we'll contact you at the earliest. ^SC,19205,19204
details shared,We've received your details and we'll get back to you soon. ^PS,19207,19206
ordered #Redmi4 OrderId 407-0938237-9516324.. not yet delivrd pathetic service from #Amazon,I'd like to take a closer look into it. Please fill in this form: and I'll revert shortly. 1/2 ^AB,19209,19208
problem not resolved yet...high time now,Sorry to know about the delay in resolving your query. I'd like to take a closer look at this. ^AK (1/2),19199,19203
Dear my order #407-7208892-2195534 is suppose to deliver by 31 Oct 2017... Still not received...,"Also, as this a social medial platform, please don't provide order details. We consider it personal information.(3/3)^HR",18904,18905
Dear my order #407-7208892-2195534 is suppose to deliver by 31 Oct 2017... Still not received...,Have you reported this to our support team here: (2/3)^HR,18904,18906
"Can't change my new Email address with ! I'm repeatedly told: ""There was a problem with your Password""","Hi, sorry to hear that you're having trouble logging in. Please contact us here: to look into this.^JJ",19214,19213
you don't care about the time of non prime customers !! Really sad to see the bad delivery of Amazon! Still waiting for delivery.,"Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^AK (3/3)",19216,19215
you don't care about the time of non prime customers !! Really sad to see the bad delivery of Amazon! Still waiting for delivery.,Please fill in your details using the link: and I'll get in touch with you soon. ^AK (2/3),19216,19217
you don't care about the time of non prime customers !! Really sad to see the bad delivery of Amazon! Still waiting for delivery.,Apologies for the trouble with the delivery of the order. I'd like to take a closer look at this. ^AK (1/3),19216,19218
"How can you keep the item status as delivered without reaching us, and telling us to wait for it?",I'm sorry for the incorrect tracking update. Kindly reach out to us here: and we will fix this for you. ^AH,19428,19426
No use from your link or Amazon app support call or chat. Please see the order details.just telling us to wait.Not updating the status also.,"Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. (2/2) ^ZH",19427,19429
No use from your link or Amazon app support call or chat. Please see the order details.just telling us to wait.Not updating the status also.,We apologize for the inconvenience. Please share your details here: and I'll personally help you. (1/2) ^ZH,19427,19430
Anyway you are redirecting the above link to your customer support..What is the use of it?? Same reply from them...,"Filling in your details wouldn't lead you to our support team, Uday. Please do the same, we'll reach out to you personally. ^JC",19431,19432
"Arriving Today: Your package with Dell KM117 Wireless Keyboard Mouse is out for delivery.Amt: Rs.1,399.","When the product is out for delivery, it will be delivered before 8 pm. Kindly wait until then. Do keep us posted. ^AK",19435,19433
Daily same msg coming but do not delivered,we have missed on the estimated delivery date? 2/2 ^SB,19434,19436
Daily same msg coming but do not delivered,I'm sorry about the delay in delivering your order. Could you please let us know if 1/2 ^SB,19434,19437
Today my product delivery but delivery boy is not coming Arriving early: Dell KM117 Wireless Keyboard Mouse will be delivered by Amz,What does the latest tracking update state on your order? ^HK,19439,19438
Ok thank u,"You're welcome, Aleema. Do let us know if you need any further assistance. ^SY",19442,19440
want to be the Amazon retailer of grocery in dehradun . Please help me,"We've responded to your query via DM, please check. ^HA",19444,19443
Ab amazon wale mughe refund bhi nhi de rhe.,We'd like to check get this checked for you. Kindly share your details here: and I'll contact you. ^GS,19448,19446
Name of account -avaneesh Kumar chaubey Contact number -8269451504 Order number - 405-3324870-8447534 Product - titan watch,"Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. (2/2) ^ZH",19447,19449
Name of account -avaneesh Kumar chaubey Contact number -8269451504 Order number - 405-3324870-8447534 Product - titan watch,We don't have access to your account over Twitter. Please share your details in the link given earlier by 'GS'. (1/2) ^ZH,19447,19450
"false commitment on delivery, also mentioned wrong information, delivery guy never contacted me on Tuesday. How could u do that?","Also, as this a social medial platform, please don't provide order details. We consider it personal information.^HR",19455,19454
6 order: 113-2039762-2382613、113-2511164-7606668、113-7544238-7484225、114-5454499-3702646、114-9012608-0575407、114-9109336-9221053,"Hi, please don't share order numbers here as this page is public. Please contact us; to look into this. ^JJ",19462,19460
I did it already~,"W/o posting personal info, what is the issue with the orders? What was advised when you contacted? ^PK",19461,19463
"Scam, just scam, sellers don't send out my products~ 6 orders. so bad~",I'm sorry to hear that. What were you advised when you contacted us by phone/chat? ^DC,19464,19465
"false commitment on delivery, also mentioned wrong information, delivery guy never contacted me on Tuesday. How could u do that?",Please share your details from the link here: assist you accordingly. (2/2)^HR,19455,19456
"false commitment on delivery, also mentioned wrong information, delivery guy never contacted me on Tuesday. How could u do that?",I’m sorry about the issue you’re facing with delivery. Let us look into it.(1/2)^HR,19455,19457
"I was scammed. 6 orders, all sellers are gone and nothing send to me, how could I do now? how to stop my prime membership?","sorry to hear that, from what Amazon marketplace were you shopping from? .com, .co.uk, .es etc? ^AS",19469,19467
.com,"Apologies, have you looked into filling an A-Z Claim: ^JJ",19468,19470
I can't find File/View Claim.,Hi please contact us here: and a specialist will look into it for you. ^AS,19471,19472
HorrbleService👿Booked #Redmi4 on 16.10.17. Neither phn recd nor refnd. complnt alrdy made. No response at all. Fed up wd amzon,I'm sorry for the trouble with your order. Have you reached out to our support team from here: ^RW,19475,19474
"broke family&amp; friends trust.Ordered a product month ago,return/refund requested on same month, but still waiting for pickup &amp; refund",as possible. Kindly drop your details here: and I'll get back to you. 2/2 ^SH,19477,19476
"broke family&amp; friends trust.Ordered a product month ago,return/refund requested on same month, but still waiting for pickup &amp; refund",I'm sorry to know the pick up hasn't been completed yet. I'd like to work on the issue and get the item picked as soon 1/2 ^SH,19477,19478
I wuld lyk 2 knw jus 1 simpl&amp; straight answer. Hw mny times u ppl wl ask d same qstn again&amp;again.Coz m juss sick of answring over&amp;over again,We don't have access to your account over Twitter. Please share your details in the link and we'll be sure to help you. ^ZH,19479,19480
sent twice. Ask me if something else you need.,I appreciate your understanding in this regard. We've received your details and we'll get back to you at the earliest. ^SC,19481,19482
"I have received the product in damaged condition, it's tempered from outside though material was not spilling.",Apologies for the inconvenience. Have you tried reporting this to our support team here: ? ^AB,19485,19483
I have reported the same..Hoping for a genuine product in perfect condition to be delivered now.,"In that case, please fill out this form: and we'll look into this for you. ^AM",19484,19486
order no. 408-9844239-0335528 bed side table is not delivered till now.,"Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^ZH",20024,20023
Nothing like paying for prime to get free quick shipping to be told the one thing I order per 6 months won't be on time lol,Sorry to hear this. Has any reason been given for the delay? ^KM,20028,20026
Update was sent at 930 pm. Ggs,Please reach out to us directly here: and we can look into this further. ^PK,20029,20030
order no. 408-9844239-0335528 bed side table is not delivered till now.,We apologize for the delay in the delivery of the order. Please contact us here: and we'll help you ^ZH,20024,20025
Thank u.......done,You're most welcome. Thanks for keeping us posted. ^AB,20032,20031
how do i delete my old credit cards from the list,please check this link here: (2/2) ^KA,20034,20033
"I must say, I see why is the #1 Company in the world. They are so courteous. So compliant. So helpful....",Thanks Bill. I hope you get your issue sorted soon. ^KM,20037,20036
"I must say, I see why is the #1 Company in the world. They are so courteous. So compliant. So helpful.",Now that's what we like to hear :) Thanks Bill! ^AS,20039,20038
"how to stop my prime membership, since i was scammed and you do nothing to me, i need to cancel my membership.",Which Amazon website did this happen on? ^KM,20041,20040
order no #408-984423-033528 need sS,We'd like to help you with your query. Kindly contact our support team here: (1/2) ^ZH,20043,20042
missed to buy the cheaper #amazonprime . Please help :),Prime membership was being offered at an introductory price of Rs. 499 per year. Since the promotion has 1/2 ^SH,20046,20045
order no #408-984423-033528 need sS,"Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. (2/2) ^ZH",20043,20044
missed to buy the cheaper #amazonprime . Please help :),now expired the membership will cost Rs.999. 2/2 ^SH,20046,20047
Why does think getting packages delivered through India Post is a good idea?,Couriers are assigned depending on the pin codes of the delivery address. Kindly elaborate if you've any queries. ^AK,20049,20048
how do i delete my old credit cards from the list,"You can update your payment methods by visiting the Payment section in Your Account page. For more information, (1/2) ^KA",20034,20035
cannot change default wishlist in any app or browser regardless of mobile device. log out/in does not fix. Error message. Advise,Sorry to hear that. What error message are you getting? ^RS,20052,20050
Amazon has encountered an error. Please try again shortly. This message appears every time I attempt to change my default list for days now.,My apologies Christopher. Have you tried from a non mobile device? ^DC,20051,20053
Amazonからの荷物来ないぽよーーーーー,ご迷惑をおかけしております。状況をお調べした上でご案内させていただきますので、恐れ入りますが、リンクよりカスタマーサービスにお問い合わせください。 TN,20415,20413
あああ……いえ、今は指定時間少し過ぎてるだけなのでそこまで気にしてないです大丈夫です すみませんありがとうございます,かしこまりました。ご心配をおかけしております。 お待ちいただいても届かない場合には、ご遠慮なく先ほどのURLよりご連絡くださいませ。TY,20414,20416
"I’m trying to order a Fire HD Kids tablet from but I can’t seem to find any region that ships to Denmark. Not UK, DE or US 😞","Hey, US should ship to Denmark, are you getting an error message? ^AS",20418,20417
amazon stick from is authorized seller?,You can find the list of authorized seller's here: ^SH,20421,20419
are brighton tickets available today for the morrissey presale? they aren’t on the website and i got worried,Pls reach out here so we can check this for you ^KM,20423,20422
ありがたや...ありがたや... 所でグランドツアーシーズン2の配信はまだでしょうかー？,申し訳ございませんが、今後の配信予定についてはご案内することができません。配信を心待ちにされているところ誠に恐れ入りますが、適宜サイト上などをご確認ください。TN,20426,20425
When will Madam Secretary S4 will be available on Amazon Prime Video India?,"Currently, we do not have an update on this. Please stay tuned. ^HK",20431,20430
"Want to try Amazon Echo Dot, have requested an invite. Invite bhej do yaar!!","We send a limited number of invitations each week to customers, so keep an eye on your inbox. ^ZH",20434,20432
That I do daily. Can't the request be prioritized?,"As informed earlier, we will forward your request. However, I request you to wait for it. (2/2)^HR",20433,20435
That I do daily. Can't the request be prioritized?,Thank you for showing the interest towards our device. Good things come to those who wait. 😇 (1/2)^HR,20433,20436
Amazon is starting to piss me off. All of the sudden it wants to charge me money to return shit. No thank you.,"Hey, what is your reason for returning the items? ^AS",20439,20437
The item doesn't do what I need it to do.,Please reach out to us directly here: and we can help arrange a return for you. ^PK,20438,20440
How many more long time I will wait for solution...?? I am not able to call contact with Amazon care,You may request an immediate call back from us here: Do you see any error? ^HK,20443,20441
Please call back me...,on 'call me' option and a call shall be connected with our support team. 2/2 ^SH,20442,20444
No option of call with customer care,"If you're unable to arrange a call back, kindly contact our support team using the chat/email option and we'll help you. ^ZH",20446,20448
I am already still awaiting since 12.10.2017 for your solution. But no any satisfied resolution provide from Amazon side.,Apologies for the ordeal Kaushal. Please share your details here: and I'll get back to you. ^HN,20449,20450
How many time I send detail.??,Sorry for the confusion. Please reply to the email sent by our team earlier &amp; we'll update you on this. ^RS,20452,20454
Please call back me...,Please click here: after selecting the appropriate issue click 1/2 ^SH,20442,20445
I already replied,"Thanks for the update, we've received your reply to our correspondence. We'll get back to you at the earliest. ^SC",20458,20456
No any solution provide from your side and I am unable to contact with Amazon care because our call is blocked by Amazon..,Could you please confirm if you have replied to the email sent by us. ^VH,20461,20459
Since how much time I wait For your action...??,"Sorry about the stretch, Kaushal. Please reply to the email sent to you. Once we receive your reply, we'll check &amp; assist.^SV",20463,20462
Please do necessary action against courier services,I understand your concern for delivery. We'll get back to you on this soon &amp; corrected actions will be taken on carrier. ^BS,20465,20464
Product not deliver to me But it shown delivered Please resolve the problem as soon as possible. Kaushal Mob. +919310777288,"Sorry that you haven't received your order yet. I’d like to help you, please fill this form: (1/2)^SY",20468,20466
You talked about the Gati courier about our order,May I please know if you have filled your details through the link provided earlier? ^SH,20471,20472
Man has become the most inept release day delivery service out there. What happened? You used to be the industry leader.,Sorry to hear this. Has any reason been given for the delay? ^KM,20475,20474
Amazonの予約注文ってカード払いにしてたら配送と同時に支払われるやつ？,クレジットカードへの請求は「ご注文された商品が出荷された時点」です。 なおクレジットカード以外のカードの場合は承認時点でプリペイドカード残高から引き落としされます。 TN,20477,20476
Hey any plans of restocking DVDs ? #ImpracticalJokers,We haven't announced any updates regarding this. Please stay tuned. ^SH,20479,20478
why isn’t the brighton morrissey date on the presale website?,Pls reach out here so we can check this for you ^KM,20482,20480
i have :),"ok, and were you given some information? ^AS",20481,20483
Why Amazon.in prime members are not allowed to access kindle prime reading section?,Please connect with us here: and we'll help you with this. ^HK,20486,20484
I already talked to your customer care. They are saying kindle prime reading is only available for US residents. I am asking why?,I have forwarded your comment as a feedback internally for a review. Appreciate your understanding. (3/3) ^SI,20485,20487
I already talked to your customer care. They are saying kindle prime reading is only available for US residents. I am asking why?,Amazon.in has recently introduced the Prime membership and we are trying to provide you the best possible offers. (2/3) ^SI,20485,20488
I already talked to your customer care. They are saying kindle prime reading is only available for US residents. I am asking why?,Both these websites operate independently and hence provide different set of offers with Prime. (1/3) ^SI,20485,20489
Does cash load work with orders?,"The cash load feature isn't available with Amazon Now orders currently, Jigar.",20492,20490
amazonの返品ってクレカないとできいないの・,アマゾンです。返品または交換どちらをご希望ですか？お手続き方法はこちらをご参照ください。 ご不明な点がありましたら、ご遠慮なくお問い合わせください。ET,20731,20729
同じ商品と交換したいのですが、返品の際にクレジットカードの選択画面が出てきます。 クレジットカードを持っていないのですが、クレジットカードが無いと返品できないのでしょうか？,お手数おかけしております。 カードをお持ちではないとのことなので、ご注文内容含めご確認のうえ、ご案内させていただきます。 よろしければ、下記URLよりカスタマーサービスにご連絡ください。 TY,20730,20732
J'ai demandé le remboursement Coucou plus la peine de vous pointer (si un jour vous pensiez vraiment livrer),Je vous renouvelle mes excuses. j'espère que le problème a été résolu. ^YL,20734,20733
Extremely disappointed in email to say refused at door but have been told completely the wrong package arrived. Wheres my stuff?!,"sorry to hear that, can you contact us here: we'd like to help ^AS",20738,20737
（待って……さっきからアマゾンさんの垢巻き込みまくってるこのリプ合戦……ふるえ）,(◍•ᴗ•◍) ET,20740,20739
please ship this today ORDER # 408-8285636-6191504,"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",20743,20742
"L'ordine è diviso in 5 pacchi con corrieri diversi, l'unico disperso è Bartolini. Fate una cosa buona, evitate BRT, sempre.","Mi spiace, hai segnalato l'accaduto al nostro Servizio Clienti? ^GA",20748,20746
